UNIV_ID,BRANCH,UNIV_NAME,City,Address,State,ZIP,Sector_id
248934001,ECPI University - Virginia Beach,ECPI University,VIRGINIA BEACH,5555 GREENWICH RD STE 300,VA,23462,3
248934002,ECPI University - Newport News,ECPI University,Newport News,1001 Omni Boulevard,VA,23606,3
248934003,ECPI University - Greensboro,ECPI University,Greensboro,7802 Airport Center Drive,NC,27409,3
248934004,ECPI University - Charlotte,ECPI University,Charlotte,4800 Airport Center Parkway,NC,28208,3
248934005,ECPI University - Greenville,ECPI University,Greenville,1001 Keys Drive Suite 100,SC,296154232,3
248934006,ECPI University - Manassas,ECPI University,Manassas,10021 Balls Ford Rd,VA,20109,3
248934008,ECPI University - Raleigh,ECPI University,Raleigh,4101 Doie Cope Road,NC,27613,3
248934009,ECPI University - Charleston,ECPI University,North Charleston,7410 Northside Drive #G101,SC,29420,3
248934010,ECPI University - Columbia,ECPI University,Columbia,250 Berryhill Rd,SC,29210,3
248934012,ECPI University - Norfolk (Culinary Institute of Virginia),ECPI University,Norfolk,2428 Almeda Avenue,VA,23513,3
248934014,ECPI University - Richmond (South),ECPI University,Richmond,"800 Moorefield Park Drive, Suite 100",VA,232363659,3
248934015,ECPI University - Richmond (Innsbrook),ECPI University,Glen Allen,4305 Cox Road,VA,230603359,3
248934016,ECPI University - Richmond (West),ECPI University,Richmond,"2809 Emerywood Pkwy, Suite 400",VA,232943730,3
248934017,ECPI University - Newport News (Culinary Institute of Virginia),ECPI University,Newport News,11850 Merchants Walk,VA,23606,3
248934019,ECPI University-Roanoke,ECPI University,Roanoke,5234 Airport Road,VA,24012,3
248934020,ECPI University-Orlando,ECPI University,Lake Mary,660 Century Point Suite 1050,FL,32746,3
249140001,Branford Hall - Jersey City,Branford Hall Career Institute-Jersey City,Jersey City,"40 Journal Square, 1st Floor",NJ,7306,9
249238001,Paul Mitchell the School Houston,Paul Mitchell the School-Houston,HOUSTON,"10516 Katy Fwy, Suite A",TX,77090,9
249566001,Main Campus,TDDS Technical Institute,LAKE MILTON,"1688 NORTH PRICETOWN ROAD, SR 534",OH,44429,9
249609001,Fortis Institute,Fortis Institute-Forty Fort,FORTY FORT,166 SLOCUM STREET,PA,187042936,6
249609002,Fortis Institute - Plains,Fortis Institute-Forty Fort,Plains,90 Eugene Drive,PA,18705,6
250027001,Main Campus,Laurel Business Institute,Uniontown,11 East Penn Street,PA,15401,6
250027002,LBI School of Cosmetology,Laurel Business Institute,Westover,"40 Commerce Drive, Suite 202",WV,26501,6
250285001,Aviation Institute of Maintenance,Aviation Institute of Maintenance-Philadelphia,Philadelphia,3001 Grant Avenue,PA,19114,6
250601001,Carrington College-Phoenix East,Carrington College-Phoenix East,PHOENIX,2149 W DUNLAP AVE,AZ,85021,6
250744001,Dorsey School of Business - Roseville,Dorsey Business Schools-Roseville,ROSEVILLE,31542 GRATIOT Avenue,MI,48066,9
250902001,Main Campus,Moler-Pickens Beauty Academy,FAIRFIELD,5951-S Boymel Dr,OH,45014,6
250993001,Main Campus,Red River Technology Center,Duncan,3300 W Bois D'Arc,OK,73533,7
251075001,Brightwood Career Institute-Harrisburg,Brightwood Career Institute-Harrisburg,HARRISBURG,5650 DERRY ST,PA,17111,6
251260001,Wadley Campus,Southern Union State Community College,WADLEY,750 ROBERTS ST,AL,36276,4
251260002,Opelika Campus,Southern Union State Community College,Opelika,1701 Layayette Parkway,AL,36801,4
251260003,Valley Campus,Southern Union State Community College,Valley,F O B James Drive,AL,36854,4
251312001,South University - Columbia,South University-Columbia,COLUMBIA,9 Science Court,SC,29203,3
260336001,Main Campus,Clinton Technical School,CLINTON,602 S. Fifth St.,MO,64735,7
260363001,Main Campus,Greene County Career and Technology Center,WAYNESBURG,60 ZIMMERMAN DRIVE,PA,153708281,7
260372001,Main Campus,Lac Courte Oreilles Ojibwa Community College,HAYWARD,13466 W TREPANIA RD,WI,548432181,4
260664001,Diesel Driving Academy-Shreveport,Diesel Driving Academy-Shreveport,Shreveport,3523 Greenwood Road,LA,71109,9
260691001,Mesa Campus,Pima Medical Institute-Mesa,Mesa,957 S DOBSON,AZ,85202,6
260789001,Main Campus,Platt College-Los Angeles,Alhambra,"1000 South Fremont Ave., A9 West",CA,91803,3
260813001,Main Campus,Platt College-Aurora,AURORA,3100 S PARKER RD  SUITE 200,CO,800143141,3
260901001,Purdue University Global-Davenport,Kaplan University-Davenport Campus,Davenport,1801 E Kimberly Rd Ste 1,IA,52807,3
260901005,Purdue University Global-Rockville,Kaplan University-Davenport Campus,Rockville,"1390 Piccard Drive, Suite 100",MD,20850,3
260910001,Purdue University Global-Cedar Falls,Kaplan University-Cedar Falls Campus,Cedar Falls,7009 Nordic Drive,IA,50613,3
260929001,Paul Mitchell the School Boise,Paul Mitchell the School-Boise,BOISE,1270 S VINNELL WAY,ID,83709,6
260947001,Main Campus,Christian Life College,Mt Prospect,400 E Gregory St,IL,600562522,2
260965001,Rockford,Educators of Beauty College of Cosmetology-Rockford,ROCKFORD,2601B N. MULFORD,IL,61114,9
260992001,Bridgeview Campus,Northwestern College-Southwestern Campus,Bridgeview,7725 South Harlem,IL,60455,6
261436001,Douglas J Aveda Institute East Lansing,Douglas J Aveda Institute,East Lansing,331 East Grand River Ave,MI,48823,9
261436002,Douglas J Aveda Institute Ann Arbor,Douglas J Aveda Institute,Ann Arbor,333 Maynard St.,MI,48104,9
261436004,Douglas J Aveda Institute Grand Rapids,Douglas J Aveda Institute,Grand Rapids,138 Commerce St. SW,MI,49503,9
261436005,Douglas J Aveda Institute Royal Oak,Douglas J Aveda Institute,Royal Oak,409 S. Center St.,MI,48067,9
261436006,Douglas J Aveda Institute Knoxville,Douglas J Aveda Institute,Knoxville,516 South Gay Street,TN,37902,9
261676001,Ross Medical Education Center,Ross Medical Education Center-Brighton,BRIGHTON,8110 Murphy Drive,MI,48116,9
261685001,Ross Medical Education Center,Ross Medical Education Center-Ann Arbor,ANN ARBOR,4741 WASHTENAW,MI,481081411,9
261719001,Taylortown School of Beauty - Main Campus,Taylortown School of Beauty Inc,TAYLOR,23125 ECORSE RD,MI,481801866,9
261773001,Main Campus,Pike-Lincoln Technical Center,EOLIA,342 VO-TECH RD,MO,63344,7
261861001,Pennsylvania Institute of Health and Technology,Pennsylvania Institute of Health and Technology,MOUNT BRADDOCK,Mount Braddock Road/PO Box 278,PA,15465,6
262022001,Bethel Seminary San Diego,Bethel Seminary-San Diego,SAN DIEGO,6116 AROSA ST,CA,921153902,2
262031001,St. Charles Community College,St Charles Community College,Cottleville,4601 Mid Rivers Mall Drive,MO,633762865,4
262031002,SCC Center for Healthy Living,St Charles Community College,Dardenne Prairie,#1 Academy Place,MO,63368,4
262086001,Main Campus & Administration - Irvine,Brandman University,Irvine,16355 Laguna Canyon Road,CA,92618,2
262086002,Brandman University  - Antelope Valley Campus,Brandman University,Palmdale,"39115 Trade Center Drive, Suite 203",CA,93551,2
262086003,Brandman University - Bangor Campus,Brandman University,Silverdale,1042 Tautog Circle,WA,98315,2
262086004,Brandman University - Fairfield Campus,Brandman University,Fairfield,"4820 Business Center Dr, Suite 100",CA,94534,2
262086006,Brandman University - Hanford Campus,Brandman University,Hanford,325 Mall Drive,CA,932305950,2
262086007,Brandman University - Lacey Campus,Brandman University,Lacey,"1445 Galaxy Drive, NE, Suite 201",WA,98516,2
262086008,Brandman University - Lemoore Campus,Brandman University,NAS Lemoore,"Building 824, Room 101, Hancock Circle",CA,93246,2
262086009,Brandman University - Ft. Lewis Campus,Brandman University,Fort Lewis,"6242 Colorado Avenue, Room B-148",WA,98433,2
262086010,Brandman University - McChord Field,Brandman University,Joint Base Lewis-McChord,"851 Lincoln Blvd, Suite 323",WA,98438,2
262086011,Brandman University - Modesto Campus,Brandman University,Salida,5222 Pirrone Court,CA,95368,2
262086012,Brandman University - Monterey Campus,Brandman University,Monterey,"99 Pacific Street, Suite 375 B",CA,93940,2
262086013,Brandman University - Riverside Campus,Brandman University,Riverside,"3550 Vine Street, Suite 200",CA,92507,2
262086014,Brandman University - Ontario Campus,Brandman University,Ontario,"3990 E. Concourse, Suite 100",CA,92764,2
262086015,Brandman University - Palm Desert Campus,Brandman University,Palm Desert,"75-105 Merle Drive, Suite 800, Bldg B",CA,92211,2
262086016,Brandman University - Roseville Campus,Brandman University,Roseville,"400 Sunrise Avenue, Suite 200",CA,95661,2
262086017,Brandman University - San Diego Campus,Brandman University,San Diego,7460 Mission Valley Rd,CA,92108,2
262086018,Brandman University - Santa Clarita Campus,Brandman University,Santa Clarita,"University Ctr.Rm. UCEN 204C ,26455 Rockwell Canyon Rd",CA,91355,2
262086019,Brandman University - Santa Maria Campus,Brandman University,Santa Maria,"1300 East Cypress St, Building A1",CA,93454,2
262086020,Brandman University - Menifee,Brandman University,Menifee,28237 La Piedra Road Building 3000,CA,92584,2
262086021,Brandman University - Travis Campus,Brandman University,Travis AFB,"530 Hickam Ave, Building 249, Suite 10",CA,94535,2
262086022,Brandman University - Victorville Campus,Brandman University,Victorville,"13911 Park Ave, Suite 100",CA,92392,2
262086023,Brandman University - Visalia Campus,Brandman University,Visalia,649 South County Center Drive,CA,93277,2
262086024,Brandman University - Walnut Creek,Brandman University,Walnut Creek,"2950 Buskirk Ave, Suite 200",CA,94597,2
262086025,Brandman University - Whidbey Island Campus,Brandman University,Oak Harbor,"1045 W. Midway St, Room 116, Bldg 2739",WA,98278,2
262086026,Brandman University - Yuba City Campus,Brandman University,Yuba City,3301 East Onstott Road,CA,95991,2
262129001,New College of Florida,New College of Florida,SARASOTA,5800 Bay Shore Road,FL,342432109,1
262341001,Main Campus,Conservatory of Recording Arts and Sciences,TEMPE,2300 E BROADWAY RD,AZ,852821707,9
262341002,Conservatory of Recording Arts and Sciences-Gilbert,Conservatory of Recording Arts and Sciences,Gilbert,1205 N. Fiesta Blvd,AZ,85233,9
262369001,Adrians Beauty College of Turlock,Adrian's College of Beauty Turlock,Turlock,1340 W Main St,CA,95380,9
262402001,Main Campus,California Career School,ANAHEIM,1100 TECHNOLOGY CIR,CA,92805,9
262466001,The Rolf Institute of Structural Integration,Rolf Institute of Structural Integration,Boulder,"5055 Chaparral Court, Suite 103",CO,803010000,8
362700001,Fort Myers Campus,Sunstate Academy,Fort Myers,2040 COLONIAL BLVD,FL,33907,9
362782001,Main Campus,Elizabeth Grady School of Esthetics and Massage Therapy,MEDFORD,222 BOSTON AVENUE,MA,2155,9
363013001,Ross Medical Education Center,Ross Medical Education Center-Port Huron,PORT HURON,"2887 Krafft Road, Suite 700",MI,48060,9
363077001,Capri Institute of Hair Design,Capri Institute of Hair Design-Clifton,CLIFTON,1595 MAIN AVE,NJ,7011,9
363147001,Main Campus,Raphael's School of Beauty Culture Inc-Alliance,ALLIANCE,2445 W. STATE ST.,OH,44601,6
363147002,Raphael's School of Beauty Culture Inc-North Olmsted,Raphael's School of Beauty Culture Inc-Alliance,North Olmsted,27326 Lorain Rd.,OH,44070,6
363165001,Springlake Campus,Metro Technology Centers,Oklahoma City,1900 Springlake Drive,OK,731115240,4
363165002,Aviation Career Campus,Metro Technology Centers,Oklahoma City,5600 S MacArthur,OK,731798205,4
363165003,South Bryant Campus,Metro Technology Centers,Oklahoma City,4901 S Bryant Ave,OK,731298899,4
363439001,Daymar College  Bowling Green Campus,Daymar College-Bowling Green,BOWLING GREEN,2421 Fitzgerald Industrial Dr.,KY,42101,3
363633001,Main Campus,Luna Community College,LAS VEGAS,366 Luna Dr.,NM,87701,4
363633002,Springer Satellite,Luna Community College,Springer,P.O. Box 755,NM,87747,4
363633003,Santa Rosa Satellite,Luna Community College,SANTA ROSA,213 4TH STREET,NM,88435,4
363679001,Main Campus,Grabber School of Hair Design,Saint Louis,9833 Watson Road,MO,63126,9
363712001,Main Campus,Yeshivah Gedolah Rabbinical College,MIAMI BEACH,1140 ALTON RD,FL,33139,2
363721001,Flagship/Main Campus,University of the District of Columbia-David A Clarke School of Law,WASHINGTON,"4200 CONNECTICUT AVENUE, N.W.",DC,20008,1
363882001,Main Campus,Raphael's School of Beauty Culture Inc-Brunswick,Brunswick,3307 Center Rd.,OH,44212,6
363907001,Ponce Campus,Caribbean University-Ponce,PONCE,AVE. EDNITA NAZARIO #1015,PR,716,2
363916001,Vega Baja,Caribbean University-Vega Baja,VEGA BAJA,BARRIO ALGARROBO  SECTOR CRIOLLO CARR 67 Km .5,PR,693,2
363934001,Main Campus,University of Advancing Technology,TEMPE,2625 W BASELINE RD,AZ,85283,3
364016001,Main Campus,Paradise Valley Community College,PHOENIX,18401 N 32ND ST,AZ,85032,4
364016002,Black Mountain Campus,Paradise Valley Community College,Scottsdale,34250 N. 60th Street,AZ,85266,4
364025001,Chandler-Gilbert Community College - Pecos Campus,Chandler-Gilbert Community College,CHANDLER,2626 E PECOS RD,AZ,852252449,4
364025002,CGCC/Williams Campus,Chandler-Gilbert Community College,Mesa,7360 E. Tahoe Ave.,AZ,852120908,4
364025003,CGCC/Sun Lakes Center Campus,Chandler-Gilbert Community College,Sun Lakes,25105 South Alma School Road,AZ,852486101,4
364122001,Main Campus,HSHS St. John's Hospital School of Clinical Laboratory Science,SPRINGFIELD,800 E CARPENTER,IL,62769,8
364168001,Madison Campus,Madison Media Institute,MADISON,2702 Agriculture Drive,WI,53718,3
364548001,Great Plains Technology Center,Great Plains Technology Center,LAWTON,4500 W Lee Blvd,OK,735058304,4
364548002,Tillman/Kiowa Campus,Great Plains Technology Center,Frederick,2001 E. Gladstone,OK,73542,4
364575001,Roane-Jackson Technical Center,Roane-Jackson Technical Center,LEROY,9450 SPENCER RD,WV,252529700,7
364627001,Main Campus,Pioneer Technology Center,PONCA CITY,2101 N ASH,OK,74601,7
364636001,Main Campus,Portage Lakes Career Center,Uniontown,4401 SHRIVER RD,OH,44685,7
364751001,Branch Campus,Eastern College of Health Vocations-New Orleans,New Orleans,201 Evans Rd. Bldg 400,LA,70123,9
364760001,Main Campus,Bell Mar Beauty College,CICERO,5717 W CERMAK,IL,60804,9
364946001,Main Campus,Caddo Kiowa Technology Center,Fort Cobb,CAREER TECH ROAD,OK,730380190,7
364955001,Brightwood College-San Antonio-San Pedro,Brightwood College-San Antonio-San Pedro,San Antonio,7142 San Pedro Avenue,TX,78216,6
364964001,Main Campus,Center for Instruction Technology & Innovation (CiTi),MEXICO,179 CO RTE 64,NY,13114,7
365091001,Main Campus,International School of Skin Nailcare & Massage Therapy,ATLANTA,5600 ROSWELL RD NE,GA,30342,9
365125001,Main Campus,Palomar Institute of Cosmetology,SAN MARCOS,355 VIA VERA CRUZ # 3,CA,92078,9
365198001,Southern Oklahoma Technology Center,Southern Oklahoma Technology Center,ARDMORE,2610 SAM NOBLE PKY,OK,73401,7
365204001,COMPUTER CAREER CENTER,Vista College,EL PASO,6101 MONTANA AVE,TX,79925,6
365204003,"Computer Career Center, a Division of Vista College",Vista College,Las Cruces,850 N. Telshor Blvd. Suite K,NM,88011,6
365204005,Vista College-Lubbock,Vista College,Lubbock,4620 50th Street Suite 9,TX,79414,6
365204006,Vista College-Beaumont,Vista College,Beaumont,3871 Stagg Drive Ste. 194,TX,77701,6
365204007,Vista College-Longview,Vista College,Longview,1905 West Loop 281,TX,75604,6
365204008,Vista College-Killeen,Vista College,Killeen,1001 S. Fort Hood Street,TX,76541,6
365204009,Vista College-College Station,Vista College,College Station,"2704 Texas Avenue South, Suite 2",TX,77840,6
365204010,Vista College-Fort Smith,Vista College,Fort Smith,"1200 S Waldron Rd, Suite 122",AR,72901,6
365213001,Main Campus,Autry Technology Center,ENID,1201 W WILLOW RD,OK,737032506,4
365240001,Greene County Career Center,Greene County Vocational School District,Xenia,2960 W Enon Rd.,OH,453859545,7
365374001,Canadian Valley Technology Center,Canadian Valley Technology Center,EL RENO,6505 E HWY 66,OK,730369117,7
365383001,Wilkes-Barre Area Career and Technical Center Practical Nursing,Wilkes-Barre Area Career and Technical Center Practical Nursing,Wilkes-Barre,350 Jumper Rd,PA,187050699,7
365426001,Main Campus,Mayo Clinic Graduate School of Biomedical Sciences,ROCHESTER,200 1ST ST SW,MN,55905,2
365480001,Main Campus,Meridian Technology Center,STILLWATER,1312 S SANGRE RD,OK,740741899,4
365505001,WAYNESVILLE CAREER CENTER,Waynesville Career Center,WAYNESVILLE,400 G.W. LANE,MO,65583,7
365693001,Main Campus,Capitol School of Hairstyling and Esthetics,OMAHA,10803 John Galt Blvd,NE,681372325,6
365763001,Morris County Vocational School District,Morris County Vocational School District,Denville,400 E Main St,NJ,7834,7
365824001,Ross Medical Education Center,Ross Medical Education Center-Roosevelt Park,ROOSEVELT PARK,"950 W NORTON AVE, Suite D",MI,49441,9
365833001,Ross Medical Education Center,Ross Medical Education Center-Kentwood,Kentwood,4528 Breton S. E.,MI,49508,9
366003001,Main campus,South Florida Bible College and Theological Seminary,Deerfield Beach,2200 SW 10th Street,FL,33442,2
366155001,Main Campus,Cloyd's Barber School 2 Inc,MONROE,1311 WINNSBORO RD,LA,71202,9
366191001,"UNIVERSAL TECHNICAL INSTITUTE OF ILLINOIS, INC.",Universal Technical Institute of Illinois Inc,LISLE,2611 CORPORATE WEST DRIVE,IL,60532,6
366252001,Main Campus,Pennsylvania College of Technology,WILLIAMSPORT,ONE COLLEGE AVE,PA,177015799,1
366261001,Main Campus,Commonwealth Institute of Funeral Service,HOUSTON,415 BARREN SPRINGS DR,TX,770905918,5
366270001,Main Campus,Delta College of Arts & Technology,BATON ROUGE,7380 EXCHANGE PLACE,LA,708061529,6
366289001,Main Campus - Anaheim CA,InterCoast Colleges-Anaheim,Anaheim,"388 W. Cerritos Ave, Building 7",CA,92805,9
366340001,Main Campus,Stone Child College,Box Elder,8294 Upper Box Elder Road,MT,59521,4
366368001,New York Academy of Art,New York Academy of Art,NEW YORK,111 FRANKLIN ST,NY,100132911,2
366395001,Ammerman Campus,Suffolk County Community College,SELDEN,533 COLLEGE RD,NY,11784,4
366395002,Eastern Campus,Suffolk County Community College,Riverhead,121 Speonk-Riverhead Road,NY,11901,4
366395003,MICHAEL J. GRANT CAMPUS,Suffolk County Community College,Brentwood,1001 Crooked Hill Road,NY,11717,4
366395004,The Riverhead Culinary Arts Center,Suffolk County Community College,Riverhead,Main Street and Roanoke Ave.,NY,11901,4
366395005,Sayville Downtown Center,Suffolk County Community College,Sayville,30 Greene Ave,NY,11782,4
366401001,Main Campus,Las Positas College,LIVERMORE,3000 Campus Hill Drive,CA,94551,4
366438001,Main Campus - Blades School of Hair Design,Blades School of Hair Design,CALIFORNIA,"22576-316 MACARTHUR BLVD, PO BOX 226",MD,20636,9
